Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Date,Daily_Return,Cumulative_Return,Rolling_Volatility,Sharpe_Ratio,Peak,Drawdown,Processed_Date,Data_Source
150.737787892286,151.3327070466358,150.29158788853007,151.11891174316406,2190700,0.0,0.0,0.0,VTI,2020-07-16 00:00:00-04:00,-0.004470456068342843,-0.004470456068342843,,,151.79751586914062,-0.004470456068342802,2025-07-14 12:36:07.815313,Yahoo_Finance
151.60230482449785,151.99271926967484,150.65416153649412,151.6952667236328,2141100,0.0,0.0,0.0,VTI,2020-07-17 00:00:00-04:00,0.0038139169599653577,-0.000673589056595314,,,151.79751586914062,-0.0006735890565953526,2025-07-14 12:36:07.815313,Yahoo_Finance
151.53726190295274,153.24765326381535,151.14684740866863,152.85723876953125,3113200,0.0,0.0,0.0,VTI,2020-07-20 00:00:00-04:00,0.007659909705787893,0.006981161017840298,,,152.85723876953125,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
153.9726896262106,154.2143707035656,152.79214160406536,153.2941131591797,2345600,0.0,0.0,0.0,VTI,2020-07-21 00:00:00-04:00,0.0028580549613821393,0.009859168521105577,,,153.2941131591797,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
152.9966304087541,154.2515449811144,152.9966304087541,154.09352111816406,2723200,0.0,0.0,0.0,VTI,2020-07-22 00:00:00-04:00,0.005214864044741807,0.015125446789279184,,,154.09352111816406,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
153.94482879663963,154.4932672055067,151.59303707211126,152.4110565185547,3114900,0.0,0.0,0.0,VTI,2020-07-23 00:00:00-04:00,-0.010918464237826053,0.00404183590160323,,,154.09352111816406,-0.010918464237826098,2025-07-14 12:36:07.815313,Yahoo_Finance
151.36059161197622,151.89043460938086,150.49609152232784,151.23045349121094,2360800,0.0,0.0,0.0,VTI,2020-07-24 00:00:00-04:00,-0.0077461770445769185,-0.0037356499194526327,,,154.09352111816406,-0.018580064925361975,2025-07-14 12:36:07.815313,Yahoo_Finance
151.5744275684916,152.54118031118207,151.17472258464497,152.53187561035156,2423500,0.0,0.0,0.0,VTI,2020-07-27 00:00:00-04:00,0.008605555885714988,0.00483775862211111,,,154.09352111816406,-0.01013440082672248,2025-07-14 12:36:07.815313,Yahoo_Finance
152.0949582509036,152.66199174395558,151.31412942951852,151.4163818359375,1904900,0.0,0.0,0.0,VTI,2020-07-28 00:00:00-04:00,-0.007313184670092343,-0.0025108054701740157,,,154.09352111816406,-0.017373470752048314,2025-07-14 12:36:07.815313,Yahoo_Finance
151.94622454360774,153.77744880044213,151.94622454360774,153.42422485351562,2153300,0.0,0.0,0.0,VTI,2020-07-29 00:00:00-04:00,0.01326040810929996,0.010716308333908353,,,154.09352111816406,-0.004343441955195499,2025-07-14 12:36:07.815313,Yahoo_Finance
151.9276285880898,153.256895553854,150.97018078063945,153.0802764892578,2473300,0.0,0.0,0.0,VTI,2020-07-30 00:00:00-04:00,-0.0022418126250023374,0.008450471753589595,,,154.09352111816406,-0.00657551739718674,2025-07-14 12:36:07.815313,Yahoo_Finance
153.87972605174477,153.95409273258093,151.4814679687497,153.86114501953125,3159700,0.0,0.0,0.0,VTI,2020-07-31 00:00:00-04:00,0.005101039455780221,0.013594617399204756,,,154.09352111816406,-0.0015080199150918146,2025-07-14 12:36:07.815313,Yahoo_Finance
154.744216459109,155.51575476669814,154.44674975469206,155.19970703125,4341600,0.0,0.0,0.0,VTI,2020-08-03 00:00:00-04:00,0.00869980534428505,0.022412693268592854,,,155.19970703125,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
154.8743492459023,155.81320190429688,154.79998257236718,155.81320190429688,2811700,0.0,0.0,0.0,VTI,2020-08-04 00:00:00-04:00,0.003952938344937484,0.02645422760816518,,,155.81320190429688,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
156.61263791922687,157.0216475630244,156.44532352894265,156.94728088378906,2683000,0.0,0.0,0.0,VTI,2020-08-05 00:00:00-04:00,0.007278452439407168,0.033925225885039545,,,156.94728088378906,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
156.74278101479212,157.82107662178703,156.42673325605045,157.70953369140625,2150900,0.0,0.0,0.0,VTI,2020-08-06 00:00:00-04:00,0.004856744273139757,0.03894673630471135,,,157.70953369140625,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
157.30054329260537,157.97911984215526,156.72421916975443,157.83969116210938,2194200,0.0,0.0,0.0,VTI,2020-08-07 00:00:00-04:00,0.000825298684592024,0.039804177679544805,,,157.83969116210938,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
158.05348074664502,158.3881237505001,157.1425136410377,158.27658081054688,2496700,0.0,0.0,0.0,VTI,2020-08-10 00:00:00-04:00,0.0027679327374556806,0.0426822857034872,,,158.27658081054688,0.0,2025-07-14 12:36:07.815313,Yahoo_Finance
