Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Date,Daily_Return,Cumulative_Return,Rolling_Volatility,Sharpe_Ratio,Peak,Drawdown,Processed_Date,Data_Source
150.7378335532046,151.33275288776503,150.29163341428745,151.11895751953125,2190700,0.0,0.0,0.0,VTI,2020-07-16 00:00:00-04:00,-0.00447005443496773,-0.00447005443496773,,,151.79750061035156,-0.004470054434967689,2025-07-14 13:43:25.894906,Yahoo_Finance
151.60228957505967,151.9927039809655,150.6541463824282,151.69525146484375,2141100,0.0,0.0,0.0,VTI,2020-07-17 00:00:00-04:00,0.0038135119165179088,-0.0006735891243050407,,,151.79750061035156,-0.0006735891243049874,2025-07-14 13:43:25.894906,Yahoo_Finance
151.53720139485688,153.2475920727685,151.14678705646338,152.857177734375,3113200,0.0,0.0,0.0,VTI,2020-07-20 00:00:00-04:00,0.007659608710959054,0.006980860157529856,,,152.857177734375,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
153.9727049525447,154.21438605395645,152.79215681288852,153.29412841796875,2345600,0.0,0.0,0.0,VTI,2020-07-21 00:00:00-04:00,0.0028585552217446075,0.009859370553530145,,,153.29412841796875,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
152.99661525858235,154.25152970667733,152.99661525858235,154.093505859375,2723200,0.0,0.0,0.0,VTI,2020-07-22 00:00:00-04:00,0.005214664447073192,0.015125448309699419,,,154.093505859375,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
153.94479797195115,154.49323627100327,151.59300671832682,152.41102600097656,3114900,0.0,0.0,0.0,VTI,2020-07-23 00:00:00-04:00,-0.010918564341925396,0.004041735787204015,,,154.093505859375,-0.010918564341925355,2025-07-14 13:43:25.894906,Yahoo_Finance
151.3606068838959,151.89044993476045,150.49610670702154,151.23046875,2360800,0.0,0.0,0.0,VTI,2020-07-24 00:00:00-04:00,-0.007745878247476634,-0.0037354492535888184,,,154.093505859375,-0.01857986871937221,2025-07-14 13:43:25.894906,Yahoo_Finance
151.5744124054825,152.54116505146217,151.17470746162104,152.5318603515625,2423500,0.0,0.0,0.0,VTI,2020-07-27 00:00:00-04:00,0.008605353222265189,0.004837759108405448,,,154.093505859375,-0.010134401830260454,2025-07-14 13:43:25.894906,Yahoo_Finance
152.09494292373188,152.6619763596418,151.31411418103383,151.41636657714844,1904900,0.0,0.0,0.0,VTI,2020-07-28 00:00:00-04:00,-0.007313185401679467,-0.002510805722562459,,,154.093505859375,-0.017373472472420135,2025-07-14 13:43:25.894906,Yahoo_Finance
151.94626987899184,153.77749468219886,151.94626987899184,153.4242706298828,2153300,0.0,0.0,0.0,VTI,2020-07-29 00:00:00-04:00,0.013260812540441647,0.010716711493866882,,,154.093505859375,-0.004343046293611675,2025-07-14 13:43:25.894906,Yahoo_Finance
151.92761344419478,153.25688027745983,150.97016573218124,153.08026123046875,2473300,0.0,0.0,0.0,VTI,2020-07-30 00:00:00-04:00,-0.0022422097755572246,0.00845047260303633,,,154.093505859375,-0.006575518048313679,2025-07-14 13:43:25.894906,Yahoo_Finance
153.87971079111296,153.954077464574,151.48145294595906,153.8611297607422,3159700,0.0,0.0,0.0,VTI,2020-07-31 00:00:00-04:00,0.00510103996424327,0.013594618765744526,,,154.093505859375,-0.0015080200644203515,2025-07-14 13:43:25.894906,Yahoo_Finance
154.74420124510246,155.51573947683616,154.44673456993158,155.19969177246094,4341600,0.0,0.0,0.0,VTI,2020-08-03 00:00:00-04:00,0.008699806207066452,0.0224126955215318,,,155.19969177246094,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
154.87433407905507,155.8131866455078,154.7999674128027,155.8131866455078,2811700,0.0,0.0,0.0,VTI,2020-08-04 00:00:00-04:00,0.003952938733579048,0.026454230267361822,,,155.8131866455078,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
156.61263791922687,157.0216475630244,156.44532352894265,156.94728088378906,2683000,0.0,0.0,0.0,VTI,2020-08-05 00:00:00-04:00,0.007278551082209983,0.03392532981591345,,,156.94728088378906,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
156.74279618004547,157.82109189136816,156.42674839072538,157.7095489501953,2150900,0.0,0.0,0.0,VTI,2020-08-06 00:00:00-04:00,0.004856841495525233,0.038946941261037926,,,157.7095489501953,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
157.300512879269,157.97908929761925,156.7241888678477,157.83966064453125,2194200,0.0,0.0,0.0,VTI,2020-08-07 00:00:00-04:00,0.0008250083473198,0.03980408116000067,,,157.83966064453125,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
158.0534655093641,158.38810848095764,157.14249849157935,158.2765655517578,2496700,0.0,0.0,0.0,VTI,2020-08-10 00:00:00-04:00,0.0027680299453411994,0.04268228999393964,,,158.2765655517578,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
158.95515352293742,159.26191078444705,156.6126525521334,157.00306701660156,3124600,0.0,0.0,0.0,VTI,2020-08-11 00:00:00-04:00,-0.008046033414465303,0.03429283344797729,,,158.2765655517578,-0.008046033414465295,2025-07-14 13:43:25.894906,Yahoo_Finance
158.36947413314127,159.43847894847673,158.34158840773162,159.1038360595703,3364900,0.0,0.0,0.0,VTI,2020-08-12 00:00:00-04:00,0.013380433152599513,0.04813211956614061,,,159.1038360595703,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
158.7599626526305,159.6523488346739,158.47180056609477,158.98306274414062,2247200,0.0,0.0,0.0,VTI,2020-08-13 00:00:00-04:00,-0.0007590848745121503,0.047336498327687604,,,159.1038360595703,-0.0007590848745121933,2025-07-14 13:43:25.894906,Yahoo_Finance
158.69484239841987,159.23399011697586,158.37879468947074,158.9365234375,2213900,0.0,0.0,0.0,VTI,2020-08-14 00:00:00-04:00,-0.0002927312245551983,0.04702991023201086,,,159.1038360595703,-0.0010515938912225142,2025-07-14 13:43:25.894906,Yahoo_Finance
159.35483710478985,159.75455621635055,159.31766085868784,159.61512756347656,3422400,0.0,0.0,0.0,VTI,2020-08-17 00:00:00-04:00,0.004269655025161079,0.05150036674972691,,,159.61512756347656,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
159.8846819930674,160.13566773283011,158.93652467484654,159.85679626464844,3551400,0.0,0.0,0.0,VTI,2020-08-18 00:00:00-04:00,0.0015140714095269736,0.05309241339212978,,,159.85679626464844,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
160.04269269716173,160.3494498685544,158.94581631217363,159.23397827148438,2291000,0.0,0.0,0.0,VTI,2020-08-19 00:00:00-04:00,-0.0038960995573373847,0.048989460506477345,,,159.85679626464844,-0.003896099557337342,2025-07-14 13:43:25.894906,Yahoo_Finance
158.26728486112714,159.94049997292498,158.20222287055523,159.68951416015625,2184400,0.0,0.0,0.0,VTI,2020-08-20 00:00:00-04:00,0.002860795752368972,0.051990405099374026,,,159.85679626464844,-0.001046449750032812,2025-07-14 13:43:25.894906,Yahoo_Finance
159.45710840905676,160.16358482465893,159.33627495691022,160.08921813964844,2284500,0.0,0.0,0.0,VTI,2020-08-21 00:00:00-04:00,0.002503007048360928,0.05462354449814577,,,160.08921813964844,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
161.28834285840253,161.62298583984375,160.6934235785064,161.62298583984375,2467500,0.0,0.0,0.0,VTI,2020-08-24 00:00:00-04:00,0.009580705796547573,0.06472758240409471,,,161.62298583984375,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
161.94831405841975,162.18070458896116,161.20466152388875,162.162109375,5162700,0.0,0.0,0.0,VTI,2020-08-25 00:00:00-04:00,0.003335686024823703,0.06827917932096428,,,162.162109375,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
162.42241033681015,163.77027278214413,162.19001977092518,163.63084411621094,2441100,0.0,0.0,0.0,VTI,2020-08-26 00:00:00-04:00,0.0090572005191083,0.07795479805846273,,,163.63084411621094,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
164.08628586418135,164.802038381469,163.1660143911097,164.02120971679688,3435300,0.0,0.0,0.0,VTI,2020-08-27 00:00:00-04:00,0.0023856480280006753,0.08052641879672473,,,164.02120971679688,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
164.69981548105838,165.1924964714841,164.10489627042284,165.1645965576172,4163100,0.0,0.0,0.0,VTI,2020-08-28 00:00:00-04:00,0.006970969442272157,0.08805873544372456,,,165.1645965576172,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
165.1459779448402,165.5921637052804,164.4859827253647,164.79273986816406,3189600,0.0,0.0,0.0,VTI,2020-08-31 00:00:00-04:00,-0.0022514309797826426,0.08560904629892341,,,165.1645965576172,-0.0022514309797826673,2025-07-14 13:43:25.894906,Yahoo_Finance
165.17390176056233,166.38233540009858,164.69052546794924,166.252197265625,2877700,0.0,0.0,0.0,VTI,2020-09-01 00:00:00-04:00,0.008856320967953524,0.09522354845866055,,,166.252197265625,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
167.32118428203333,168.87355134523753,166.40091266224482,168.47384643554688,4021900,0.0,0.0,0.0,VTI,2020-09-02 00:00:00-04:00,0.013363126662153446,0.10985915946008684,,,168.47384643554688,0.0,2025-07-14 13:43:25.894906,Yahoo_Finance
167.32119724361417,167.77668783123727,161.28833341453725,162.61761474609375,5341400,0.0,0.0,0.0,VTI,2020-09-03 00:00:00-04:00,-0.034760479524598153,0.07127992287248675,,,168.47384643554688,-0.03476047952459818,2025-07-14 13:43:25.894906,Yahoo_Finance
162.98943117786206,163.73308376751584,157.28191989205877,161.23255920410156,4379900,0.0,0.0,0.0,VTI,2020-09-04 00:00:00-04:00,-0.008517254075794733,0.06215555958308405,,,168.47384643554688,-0.04298166976448547,2025-07-14 13:43:25.894906,Yahoo_Finance
158.30444503791293,158.99231198616312,156.50109210570145,156.70559692382812,3976000,0.0,0.0,0.0,VTI,2020-09-08 00:00:00-04:00,-0.02807722151543124,0.032333182652823034,,,168.47384643554688,-0.06985208541683612,2025-07-14 13:43:25.894906,Yahoo_Finance
158.79707415327164,160.9443600496253,158.33229316500498,159.7731170654297,4290400,0.0,0.0,0.0,VTI,2020-09-09 00:00:00-04:00,0.019575051573254454,0.05254115794403402,,,168.47384643554688,-0.05164439201811558,2025-07-14 13:43:25.894906,Yahoo_Finance
160.87001225827171,161.26973133073997,156.72417329969156,157.15176391601562,3507600,0.0,0.0,0.0,VTI,2020-09-10 00:00:00-04:00,-0.016406722216858127,0.03527240754383598,,,168.47384643554688,-0.06720379904107399,2025-07-14 13:43:25.894906,Yahoo_Finance
158.2486693269746,158.54612184644995,155.70166386850013,157.20755004882812,3407700,0.0,0.0,0.0,VTI,2020-09-11 00:00:00-04:00,0.0003549825431314879,0.03563991117589982,,,168.47384643554688,-0.06687267267343423,2025-07-14 13:43:25.894906,Yahoo_Finance
158.9551436361493,160.2286393708473,158.58332441235245,159.66160583496094,3080800,0.0,0.0,0.0,VTI,2020-09-14 00:00:00-04:00,0.01561029216071752,0.05180655276265522,,,168.47384643554688,-0.05230628247071714,2025-07-14 13:43:25.894906,Yahoo_Finance
